keywords,year,_metaphor,_author,_url,id,bin,bin_start
"Uncategorized,Plant,Container",1700,"""God beholds all souls bare, and stripped of these corporeal vessels, bark, and filth.""","Marcus Aurelius Antoninus (121-180), Francis Hutcheson (1694-1746), and James Moor (bap. 1712, d. 1779)",http://metaphors.lib.virginia.edu/metaphors/17871,still_life_vessels_bark_corporeal_filth_b_5815,1700-1750,1700
Fetters,1700,"""By Him instructed, even the meanest Prince / Shall rise to envy'd Greatness, shall advance / His dreaded Pow'r above Restraint and Fear, / And all the Rules, that in fantastick Chains / Inferior Minds confine.""","West, Gilbert (1703-1756)",http://metaphors.lib.virginia.edu/metaphors/18936,landscape_fantastick_chains_inferior_5818,1700-1750,1700
Impressions,1700,"""But as it happens to Persons, who have in their Infancy been thoroughly frightned with certain no Persons called Ghosts, that they retain their Dread of those Beings, after they are convinced that there are no such things; so these young Ladies, tho' they no longer apprehend devouring, cannot so entirely shake off all that hath been instilled into them; they still entertain the Idea of that Censure which was so strongly imprinted on their tender Minds, to which the Declarations of Abhorrence they every day hear from their Companions greatly contribute.""","Fielding, Henry (1707-1754)",http://metaphors.lib.virginia.edu/metaphors/19967,portrait_happens_retain_still_entertain_5820,1700-1750,1700
"Animals,Architecture,Uncategorized,Fetters",1700,"""Our freedom chain'd; quite wingless our desire; / In sense dark-prison'd all that ought to soar / Prone to the centre; crawling in the dust; / Dismounted every great and glorious aim; / Embruted every faculty divine; / Heart-buried in the rubbish of the world.""","Young, Edward (bap. 1683, d. 1765)",http://metaphors.lib.virginia.edu/metaphors/20404,landscape_chain_quite_prone_chain_soar_p_5828,1700-1750,1700
"Uncategorized,Eating and Drinking",1900,"""The Loaf, the indispensible point of convergence upon every British table, the solid British Quartern Loaf, is like the Soul, Emptiness.""","Pynchon, Thomas (b. 1937)",http://metaphors.lib.virginia.edu/metaphors/18010,still_life_loaf_loaf_like_soul_emptiness_14020,1900-2000,1900
"Uncategorized,Weather",1900,"""Nor might any left behind on the ground see her again,-- would they?-- passing above in the Sky, the sleeves of her garment now catching light like wings...her mind no more than that of a Kite, the Wind blowing through...""","Pynchon, Thomas (b. 1937)",http://metaphors.lib.virginia.edu/metaphors/18015,landscape_wings_kite_sky_kite_wind_blowi_14025,1900-2000,1900
"Population,Plant",1700,"""True love strikes root in Reason, Passion's foe.""","Young, Edward (bap. 1683, d. 1765)",http://metaphors.lib.virginia.edu/metaphors/20420,still_life_strikes_root_root_foe_5844,1700-1750,1700
Uncategorized,1700,"""Ungrateful, shall we grieve their hovering shades, / Which wait the revolution in our hearts?""","Young, Edward (bap. 1683, d. 1765)",http://metaphors.lib.virginia.edu/metaphors/20423,still_life_revolution_5847,1700-1750,1700
Machine,1900,"""Vernon slumped with his tea while his mental odometer tallied the insults and humiliations.""","McEwan, Ian (b. 1948)",http://metaphors.lib.virginia.edu/metaphors/18385,still_life_tallied_odometer_14040,1900-2000,1900
Body,1900,"""It occurred to me that there was not much difference between a real thing that existed in memory, and something that was born in the mind from the start.""","Budnitz, Judy (b. 1973)",http://metaphors.lib.virginia.edu/metaphors/17344,portrait_born_14043,1900-2000,1900
"Population,Motion",1700,"""At home a stranger, / Thought wanders up and down, surprised, aghast, / And wondering at her own.""","Young, Edward (bap. 1683, d. 1765)",http://metaphors.lib.virginia.edu/metaphors/20386,landscape_stranger_thought__5857,1700-1750,1700
Government,1700,"""Honour erected in thy breast its throne, /  And kind Humanity was all thy own.""","Hamilton, William, of Bangour (1704-1754)",http://metaphors.lib.virginia.edu/metaphors/8482,still_life_throne_5872,1700-1750,1700
"Body,Uncategorized",1700,"""The mind, unexercised, finds every delight insipid and loathsome; and ere yet the body, full of noxious humours, feels the torment of its multiplied diseases, your nobler part is sensible of the invading poison, and seeks in vain to relieve its anxiety by new pleasures, which still augment the fatal malady.""","Hume, David (1711-1776)",http://metaphors.lib.virginia.edu/metaphors/18148,landscape_unexercised_finds_body_full_no_5880,1700-1750,1700
"Light,Optics",1700,"""So engaging are the sentiments of humanity, that they brighten up the very face of sorrow, and operate like the sun, which, shining on a dusky cloud or falling rain, paints on them the most glorious colours which are to be found in the whole circle of nature.""","Hume, David (1711-1776)",http://metaphors.lib.virginia.edu/metaphors/18150,landscape_sun_shining_cloud_rain_paints__5882,1700-1750,1700
"Animals,Container,Architecture",1900,"""I sometimes fancy that various archetypal situations circled tirelessly in Hitchcock's mind, like whales in a tank at the zoo.""","Ebert, Roger (1942-2013)",http://metaphors.lib.virginia.edu/metaphors/19952,landscape_whales_tank_tank_tank_zoo_14075,1900-2000,1900
Architecture,1900,"""Discussions in the inner forum of an individual mind naturally duplicate in form and structure the public adversarial discussions""","Hampshire, Stuart (1914-2004)",http://metaphors.lib.virginia.edu/metaphors/23783,landscape_forum_14076,1900-2000,1900
Body,1700,"""My Ethiop soul shall change her skin; / Redeem'd from all iniquity.""","Wesley, John and Charles",http://metaphors.lib.virginia.edu/metaphors/8704,still_life_soul_redeem_skin_5890,1700-1750,1700
War,1700,"God may ""conquer my rebellious will, / And bid my murmuring heart 'Be Still.'""","Wesley, John and Charles",http://metaphors.lib.virginia.edu/metaphors/12202,portrait_heart_5892,1700-1750,1700
Architecture,1900,"""I rolled my forehead against hers, trying to break through the fortress of our lonely skulls and meld our yearning minds.""",Edward St. Aubyn (b. 1960),http://metaphors.lib.virginia.edu/metaphors/24636,portrait_fortress_14086,1900-2000,1900
Government,1700,"""When Thou dost in my Heart appear, / 
And Love erects its Throne, / I then enjoy Salvation here, / And Heaven on Earth begun.""","Wesley, John and Charles",http://metaphors.lib.virginia.edu/metaphors/12181,landscape_throne_begun_5896,1700-1750,1700
Government,1700,"""O Lord, my God, with shame I own / That other lords have sway'd, / Have in my heart set up their throne, / And abject I obey'd.""","Wesley, John and Charles",http://metaphors.lib.virginia.edu/metaphors/12182,still_life_lords_throne_5897,1700-1750,1700
Plant,1900,"""As he allowed the old order to be dismembered, a new erotic order arose in which there was an unceasing intercourse between sensation and conception, the mental blossoming of every sensation and the embodiment of every idea.""",Edward St. Aubyn (b. 1960),http://metaphors.lib.virginia.edu/metaphors/24642,landscape_sensation_conception_blossomin_14091,1900-2000,1900
Government,1700,"""Thy presence, Lord, the place shall fill, / My heart shall be Thy throne, / Thy holy, just, and perfect will / Shall in my flesh be done.""","Wesley, John and Charles",http://metaphors.lib.virginia.edu/metaphors/12175,landscape_thy_throne_thy_5905,1700-1750,1700
"Government,Uncategorized",1700,"""Reason, however we flatter ourselves, hath not such despotic Empire  in our Minds, that it can, with imperial Voice, hush all our Sorrow in a Moment""","Fielding, Henry (1707-1754)",http://metaphors.lib.virginia.edu/metaphors/12490,landscape_despotic_empire_despotic_empir_5918,1700-1750,1700
Uncategorized,1900,"""'Never give up hope,' said Arnie, a million fatuously happy endings cluttering up his mind.""",Edward St. Aubyn (b. 1960),http://metaphors.lib.virginia.edu/metaphors/24664,landscape_million_fatuously_happy_14111,1900-2000,1900
Weather,1900,"""They just went rolling on in their parallel curvature, only brought together by storms, like the mind and the body forever separated by the 'explanatory gap' but brought together by the storm of life.""",Edward St. Aubyn (b. 1960),http://metaphors.lib.virginia.edu/metaphors/24665,landscape_storms_like_together_storm_14112,1900-2000,1900
"Geography,Liquid",1900,"""A man in my position might easily head for the mountains and try to find consolation in their perseverance -- never mind the rock slides, the sinking plateaux and erupting islands -- or, at the opposite extreme, he might extort some pleasure from knowing that he will outlast the flies spinning on the windowsill, but neither of these strategies can match the sinister joy of watching the dunes replacing themselves with each other, as if the world could be destroyed and renewed by the same gesture, as if my sense of death could melt into a universe of change, like ice slipping from a tilted glass into a summer lake.""",Edward St. Aubyn (b. 1960),http://metaphors.lib.virginia.edu/metaphors/24668,landscape_mountains_rock_slides_sinking__14115,1900-2000,1900
"Animals,Plant,Geography,Liquid",1900,"""As I breathed in I could feel my consciousness expanding along a glistening spider's web of total connectedness and as I exhaled it accordioned back into the tropical richness of my body, the streams and rivers of my blood.""",Edward St. Aubyn (b. 1960),http://metaphors.lib.virginia.edu/metaphors/24638,landscape_glistening_spider_web_tropical_14118,1900-2000,1900
Population,1700,"""[T]here are Weaknesses in vulgar Life, which are commonly [Page 160] called Tenderness; to which great Minds are so entirely Strangers, that they have not even an Idea of them""","Fielding, Henry (1707-1754)",http://metaphors.lib.virginia.edu/metaphors/12524,still_life_minds_entirely_strangers_5929,1700-1750,1700
Population,1700,"""The Pleasantness of this Vision, therefore, served only, on his awakening, to set forth his present Misery with additional Horrour, and to heighten the dreadful Ideas which now crowded on his Mind""","Fielding, Henry (1707-1754)",http://metaphors.lib.virginia.edu/metaphors/12529,still_life_vision_crowded_5933,1700-1750,1700
Container,1700,"""Here garrulous Old Age winds up his Tale; / And jovial Youth of lightsome vacant Heart, / Whose ev'ry Day was made of Melody, / Hears not the Voice of Mirth.""","Blair, Robert (1699-1746)",http://metaphors.lib.virginia.edu/metaphors/22915,portrait_garrulous_old_vacant_heart_5939,1700-1750,1700
"Liquid,Architecture",2000,"""But loss is a current: the coolness of one side of a wet finger held up, the faint hiss in your ears at midnight, water sliding over the dam at the back of your mind, memory unremembering itself.""","Richardson, James (b. 1950)",http://metaphors.lib.virginia.edu/metaphors/18582,landscape_wet_finger_water_sliding_water_14136,2000-2025,2000
"Fire,Liquid",1700,"""He, the great Father, kindled at one flame / The world of rationals; one spirit pour'd / From Spirit's awful fountain; pour'd Himself / Through all their souls; but not in equal stream.""","Young, Edward (bap. 1683, d. 1765)",http://metaphors.lib.virginia.edu/metaphors/20441,landscape_kindled_one_flame_pour_fountai_5951,1700-1750,1700
"Uncategorized,Visual Arts",2000,"""Same even with those cherished early memories: we call up a sketch, fill in the blanks, and store it again, changed.""","Richardson, James (b. 1950)",http://metaphors.lib.virginia.edu/metaphors/18593,still_life_sketch_fill_fill_14147,2000-2025,2000
Weather,2000,"""But of late a fog has descended on his mind.""","Coetzee, J. M. (b. 1940)",http://metaphors.lib.virginia.edu/metaphors/17411,portrait_fog_14150,2000-2025,2000
"Body,Light",1700,"""Night is fair Virtue's immemorial friend; / The conscious Moon, through every distant age,/ Has held a lamp to Wisdom, and let fall / On Contemplation's eye her purging ray.""","Young, Edward (bap. 1683, d. 1765)",http://metaphors.lib.virginia.edu/metaphors/20479,still_life_held_lamp_ray_conscious_contem_5968,1700-1750,1700
Uncategorized,2000,"""Believe the fallen leaf / from one world floats there, / in another, tawny star on the black water, / the soul's cradle, / even when he must pause / to rest his racing heart, / & cannot see it?""","Spaar, Lisa Russ",http://metaphors.lib.virginia.edu/metaphors/17731,still_life_cradle_even_14165,2000-2025,2000
